Ідентифікатор тендера;Кіль-ть лотів
UA-2017-02-20-002272-c;4
UA-2017-02-20-002279-c;1
UA-2017-02-20-002281-c;58
UA-2017-02-20-002282-c;2
UA-2017-02-20-002285-c;1
UA-2017-02-20-002289-c;1
UA-2017-02-20-002292-c;1
UA-2017-02-20-002293-c;1
UA-2017-02-20-002300-c;2
UA-2017-02-20-002306-c;1
UA-2017-02-20-002309-c;1
UA-2017-02-20-002312-c;1
UA-2017-02-20-002315-c;2
UA-2017-02-20-002318-c;22
UA-2017-02-20-002325-c;1
UA-2017-02-20-002328-c;1
UA-2017-02-20-002340-c;1
UA-2017-02-20-002343-c;1
UA-2017-02-20-002350-c;2
UA-2017-02-20-002360-c;1
UA-2017-02-20-002362-c;1
UA-2017-02-20-002370-c;1
UA-2017-02-20-002375-c;1
UA-2017-02-20-002377-c;1
UA-2017-02-20-002378-c;1
UA-2017-02-20-002379-c;1
UA-2017-02-20-002380-c;1
UA-2017-02-20-002385-c;1
UA-2017-02-20-002389-c;10
UA-2017-02-20-002396-c;1
UA-2017-02-20-002405-c;1
UA-2017-02-20-002409-c;1
UA-2017-02-20-002425-c;2
UA-2017-02-20-002429-c;1
UA-2017-02-20-002431-c;1
UA-2017-02-20-002441-c;1
UA-2017-02-20-002442-c;1
UA-2017-02-20-002444-c;2
UA-2017-02-20-002447-c;2
UA-2017-02-20-002462-c;1
UA-2017-02-20-002465-c;2
UA-2017-02-20-002478-c;1
UA-2017-02-20-002482-c;6
UA-2017-02-20-002484-c;1
UA-2017-02-20-002485-c;1
UA-2017-02-20-002490-c;1
UA-2017-02-20-002493-c;1
UA-2017-02-20-002495-c;1
UA-2017-02-20-002517-c;1
UA-2017-02-20-002522-c;3
UA-2017-02-20-002536-c;1
UA-2017-02-20-002538-c;1
UA-2017-02-20-002541-c;2
UA-2017-02-21-000007-a;1
UA-2017-02-21-000009-c;10
UA-2017-02-21-000014-b;1
UA-2017-02-21-000017-a;6
UA-2017-02-21-000018-a;1
UA-2017-02-21-000019-a;3
UA-2017-02-21-000020-a;1
UA-2017-02-21-000022-a;1
UA-2017-02-21-000023-a;1
UA-2017-02-21-000024-a;2
UA-2017-02-21-000026-c;1
UA-2017-02-21-000028-b;1
UA-2017-02-21-000029-a;1
UA-2017-02-21-000029-b;1
UA-2017-02-21-000029-c;1
UA-2017-02-21-000031-a;1
UA-2017-02-21-000035-a;1
UA-2017-02-21-000040-a;1
UA-2017-02-21-000041-b;1
UA-2017-02-21-000045-b;3
UA-2017-02-21-000048-a;1
UA-2017-02-21-000049-a;1
UA-2017-02-21-000050-c;1
UA-2017-02-21-000051-c;1
UA-2017-02-21-000059-b;1
UA-2017-02-21-000066-b;1
UA-2017-02-21-000070-a;1
UA-2017-02-21-000072-b;1
UA-2017-02-21-000073-a;1
UA-2017-02-21-000075-c;10
UA-2017-02-21-000082-b;1
UA-2017-02-21-000089-a;1
UA-2017-02-21-000106-b;1
UA-2017-02-21-000109-c;1
UA-2017-02-21-000111-c;1
UA-2017-02-21-000112-a;1
UA-2017-02-21-000112-c;1
UA-2017-02-21-000115-b;1
UA-2017-02-21-000119-b;1
UA-2017-02-21-000123-a;4
UA-2017-02-21-000127-a;1
UA-2017-02-21-000129-b;4
UA-2017-02-21-000131-b;1
UA-2017-02-21-000137-b;1
UA-2017-02-21-000138-c;1
UA-2017-02-21-000143-c;1
UA-2017-02-21-000144-a;1
UA-2017-02-21-000147-b;1
UA-2017-02-21-000149-a;2
UA-2017-02-21-000151-b;1
UA-2017-02-21-000152-b;2
UA-2017-02-21-000153-a;2
UA-2017-02-21-000154-a;1
UA-2017-02-21-000155-c;1
UA-2017-02-21-000157-a;1
UA-2017-02-21-000157-b;1
UA-2017-02-21-000159-b;1
UA-2017-02-21-000160-a;1
UA-2017-02-21-000161-a;1
UA-2017-02-21-000171-b;1
UA-2017-02-21-000171-c;1
UA-2017-02-21-000173-b;2
UA-2017-02-21-000175-c;1
UA-2017-02-21-000180-b;1
UA-2017-02-21-000181-c;1
UA-2017-02-21-000183-a;1
UA-2017-02-21-000186-a;1
UA-2017-02-21-000188-c;1
UA-2017-02-21-000200-a;1
UA-2017-02-21-000205-b;1
UA-2017-02-21-000206-a;1
UA-2017-02-21-000210-a;1
UA-2017-02-21-000212-a;1
UA-2017-02-21-000213-a;1
UA-2017-02-21-000217-a;1
UA-2017-02-21-000217-b;3
UA-2017-02-21-000218-a;1
UA-2017-02-21-000225-c;3
UA-2017-02-21-000228-a;1
UA-2017-02-21-000231-b;1
UA-2017-02-21-000235-a;1
UA-2017-02-21-000238-b;1
UA-2017-02-21-000239-b;1
UA-2017-02-21-000241-a;1
UA-2017-02-21-000242-b;1
UA-2017-02-21-000244-a;1
UA-2017-02-21-000249-b;1
UA-2017-02-21-000251-c;1
UA-2017-02-21-000253-a;1
UA-2017-02-21-000258-c;1
UA-2017-02-21-000261-b;1
UA-2017-02-21-000269-c;1
UA-2017-02-21-000272-c;1
UA-2017-02-21-000274-a;1
UA-2017-02-21-000283-a;1
UA-2017-02-21-000285-a;1
UA-2017-02-21-000288-c;1
UA-2017-02-21-000289-a;1
UA-2017-02-21-000291-b;1
UA-2017-02-21-000293-b;1
UA-2017-02-21-000293-c;1
UA-2017-02-21-000294-c;3
UA-2017-02-21-000297-a;1
UA-2017-02-21-000301-a;1
UA-2017-02-21-000306-a;1
UA-2017-02-21-000307-c;1
UA-2017-02-21-000311-c;3
UA-2017-02-21-000313-b;1
UA-2017-02-21-000316-b;1
UA-2017-02-21-000317-c;1
UA-2017-02-21-000321-b;1
UA-2017-02-21-000321-c;1
UA-2017-02-21-000326-c;1
UA-2017-02-21-000327-a;3
UA-2017-02-21-000332-c;1
UA-2017-02-21-000333-b;1
UA-2017-02-21-000334-a;1
UA-2017-02-21-000335-b;1
UA-2017-02-21-000338-b;2
UA-2017-02-21-000341-c;1
UA-2017-02-21-000346-b;1
UA-2017-02-21-000346-c;1
UA-2017-02-21-000359-a;1
UA-2017-02-21-000365-a;1
UA-2017-02-21-000365-b;1
UA-2017-02-21-000370-b;1
UA-2017-02-21-000370-c;1
UA-2017-02-21-000372-a;1
UA-2017-02-21-000372-b;1
UA-2017-02-21-000375-b;1
UA-2017-02-21-000378-b;1
UA-2017-02-21-000379-b;2
UA-2017-02-21-000380-b;1
UA-2017-02-21-000383-b;1
UA-2017-02-21-000386-c;1
UA-2017-02-21-000387-a;1
UA-2017-02-21-000387-b;1
UA-2017-02-21-000390-b;1
UA-2017-02-21-000391-b;1
UA-2017-02-21-000395-b;1
UA-2017-02-21-000403-a;1
UA-2017-02-21-000407-b;1
UA-2017-02-21-000411-a;1
UA-2017-02-21-000411-b;1
UA-2017-02-21-000419-c;1
UA-2017-02-21-000422-b;1
UA-2017-02-21-000424-c;1
UA-2017-02-21-000429-c;1
UA-2017-02-21-000433-a;1
UA-2017-02-21-000436-b;2
UA-2017-02-21-000440-b;1
UA-2017-02-21-000441-b;1
UA-2017-02-21-000444-b;1
UA-2017-02-21-000446-b;1
UA-2017-02-21-000447-a;1
UA-2017-02-21-000447-b;1
UA-2017-02-21-000449-a;1
UA-2017-02-21-000450-b;1
UA-2017-02-21-000452-c;1
UA-2017-02-21-000453-a;1
UA-2017-02-21-000453-b;1
UA-2017-02-21-000454-b;1
UA-2017-02-21-000456-c;1
UA-2017-02-21-000457-c;3
UA-2017-02-21-000460-a;1
UA-2017-02-21-000462-c;1
UA-2017-02-21-000463-a;1
UA-2017-02-21-000464-b;1
UA-2017-02-21-000467-a;1
UA-2017-02-21-000468-a;1
UA-2017-02-21-000469-a;1
UA-2017-02-21-000470-a;1
UA-2017-02-21-000471-b;1
UA-2017-02-21-000471-c;1
UA-2017-02-21-000474-a;1
UA-2017-02-21-000476-c;1
UA-2017-02-21-000477-a;1
UA-2017-02-21-000478-a;16
UA-2017-02-21-000480-a;1
UA-2017-02-21-000480-b;2
UA-2017-02-21-000480-c;1
UA-2017-02-21-000484-a;1
UA-2017-02-21-000501-a;1
UA-2017-02-21-000504-a;1
UA-2017-02-21-000504-b;1
UA-2017-02-21-000504-c;1
UA-2017-02-21-000508-b;1
UA-2017-02-21-000512-a;1
UA-2017-02-21-000514-b;1
UA-2017-02-21-000519-b;1
UA-2017-02-21-000531-a;1
UA-2017-02-21-000533-a;1
UA-2017-02-21-000534-b;1
UA-2017-02-21-000535-b;1
UA-2017-02-21-000535-c;2
UA-2017-02-21-000536-a;1
UA-2017-02-21-000537-a;1
UA-2017-02-21-000542-b;1
UA-2017-02-21-000543-c;2
UA-2017-02-21-000548-a;1
UA-2017-02-21-000549-b;1
UA-2017-02-21-000550-b;1
UA-2017-02-21-000558-b;1
UA-2017-02-21-000560-a;1
UA-2017-02-21-000561-a;1
UA-2017-02-21-000562-c;1
UA-2017-02-21-000563-c;1
UA-2017-02-21-000565-c;1
UA-2017-02-21-000568-b;1
UA-2017-02-21-000569-a;1
UA-2017-02-21-000573-a;1
UA-2017-02-21-000574-b;1
UA-2017-02-21-000575-c;1
UA-2017-02-21-000578-a;1
UA-2017-02-21-000580-b;1
UA-2017-02-21-000580-c;7
UA-2017-02-21-000581-a;1
UA-2017-02-21-000581-b;1
UA-2017-02-21-000583-a;1
UA-2017-02-21-000584-b;1
UA-2017-02-21-000587-b;1
UA-2017-02-21-000587-c;1
UA-2017-02-21-000590-b;1
UA-2017-02-21-000592-a;1
UA-2017-02-21-000593-a;1
UA-2017-02-21-000598-b;1
UA-2017-02-21-000600-a;1
UA-2017-02-21-000600-b;1
UA-2017-02-21-000601-a;1
UA-2017-02-21-000601-b;1
UA-2017-02-21-000602-b;1
UA-2017-02-21-000603-b;1
UA-2017-02-21-000608-c;1
UA-2017-02-21-000609-b;1
UA-2017-02-21-000616-a;1
UA-2017-02-21-000616-c;1
UA-2017-02-21-000621-b;1
UA-2017-02-21-000623-c;1
UA-2017-02-21-000625-a;1
UA-2017-02-21-000631-b;1
UA-2017-02-21-000635-a;1
UA-2017-02-21-000638-a;4
UA-2017-02-21-000642-a;1
UA-2017-02-21-000643-b;1
UA-2017-02-21-000644-c;7
UA-2017-02-21-000645-a;1
UA-2017-02-21-000645-b;1
UA-2017-02-21-000645-c;1
UA-2017-02-21-000650-b;1
UA-2017-02-21-000651-b;3
UA-2017-02-21-000654-b;1
UA-2017-02-21-000656-b;2
UA-2017-02-21-000656-c;1
UA-2017-02-21-000657-b;1
UA-2017-02-21-000662-c;1
UA-2017-02-21-000663-b;1
UA-2017-02-21-000667-b;1
UA-2017-02-21-000668-b;1
UA-2017-02-21-000670-a;1
UA-2017-02-21-000670-c;1
UA-2017-02-21-000671-b;4
UA-2017-02-21-000676-c;1
UA-2017-02-21-000678-b;1
UA-2017-02-21-000681-a;1
UA-2017-02-21-000681-b;1
UA-2017-02-21-000692-b;1
UA-2017-02-21-000697-a;1
UA-2017-02-21-000698-c;1
UA-2017-02-21-000699-c;1
UA-2017-02-21-000700-c;1
UA-2017-02-21-000706-a;1
UA-2017-02-21-000714-a;1
UA-2017-02-21-000718-b;1
UA-2017-02-21-000719-a;1
UA-2017-02-21-000719-b;1
UA-2017-02-21-000720-b;4
UA-2017-02-21-000722-a;1
UA-2017-02-21-000725-a;1
UA-2017-02-21-000730-a;1
UA-2017-02-21-000731-a;1
UA-2017-02-21-000732-c;1
UA-2017-02-21-000737-a;1
UA-2017-02-21-000737-c;1
UA-2017-02-21-000738-c;1
UA-2017-02-21-000742-c;1
UA-2017-02-21-000751-c;1
UA-2017-02-21-000752-a;1
UA-2017-02-21-000755-c;1
UA-2017-02-21-000760-a;1
UA-2017-02-21-000762-a;2
UA-2017-02-21-000764-a;1
UA-2017-02-21-000768-c;1
UA-2017-02-21-000772-a;1
UA-2017-02-21-000776-c;1
UA-2017-02-21-000782-a;1
UA-2017-02-21-000782-c;1
UA-2017-02-21-000784-a;1
UA-2017-02-21-000791-c;1
UA-2017-02-21-000800-c;1
UA-2017-02-21-000801-a;1
UA-2017-02-21-000808-a;3
UA-2017-02-21-000809-a;1
UA-2017-02-21-000811-a;1
UA-2017-02-21-000817-a;1
UA-2017-02-21-000819-c;1
UA-2017-02-21-000823-a;1
UA-2017-02-21-000824-c;1
UA-2017-02-21-000827-c;1
UA-2017-02-21-000830-a;1
UA-2017-02-21-000830-c;1
UA-2017-02-21-000832-a;1
UA-2017-02-21-000836-a;6
UA-2017-02-21-000841-c;1
UA-2017-02-21-000842-a;1
UA-2017-02-21-000844-c;2
UA-2017-02-21-000848-a;1
UA-2017-02-21-000849-c;1
UA-2017-02-21-000850-a;1
UA-2017-02-21-000851-a;1
UA-2017-02-21-000852-c;1
UA-2017-02-21-000853-c;1
UA-2017-02-21-000863-c;1
UA-2017-02-21-000867-c;1
UA-2017-02-21-000872-c;1
UA-2017-02-21-000876-c;1
UA-2017-02-21-000884-c;1
UA-2017-02-21-000900-c;1
UA-2017-02-21-000906-c;1
UA-2017-02-21-000928-c;13
UA-2017-02-21-000930-c;1
UA-2017-02-21-000931-c;1
UA-2017-02-21-000932-c;1
UA-2017-02-21-000937-c;1
UA-2017-02-21-000943-c;1
UA-2017-02-21-000952-c;1
UA-2017-02-21-000954-c;1
UA-2017-02-21-000958-c;1
UA-2017-02-21-000969-c;1
UA-2017-02-21-000978-c;2
UA-2017-02-21-000979-c;1
UA-2017-02-21-000987-c;1
UA-2017-02-21-001002-c;1
UA-2017-02-21-001009-c;1
UA-2017-02-21-001014-c;1
UA-2017-02-21-001015-c;1
UA-2017-02-21-001021-c;1
UA-2017-02-21-001022-c;1
UA-2017-02-21-001028-c;1
UA-2017-02-21-001037-c;1
UA-2017-02-21-001042-c;1
UA-2017-02-21-001044-c;1
UA-2017-02-21-001045-c;1
UA-2017-02-21-001047-c;3
UA-2017-02-21-001069-c;1
UA-2017-02-21-001073-c;1
UA-2017-02-21-001078-c;1
UA-2017-02-21-001080-c;1
UA-2017-02-21-001084-c;1
UA-2017-02-21-001088-c;1
UA-2017-02-21-001104-c;1
UA-2017-02-21-001117-c;1
UA-2017-02-21-001119-c;1
UA-2017-02-21-001125-c;1
UA-2017-02-21-001130-c;1
UA-2017-02-21-001149-c;1
UA-2017-02-21-001153-c;1
UA-2017-02-21-001164-c;1
UA-2017-02-21-001165-c;2
UA-2017-02-21-001166-c;1
UA-2017-02-21-001168-c;1
UA-2017-02-21-001180-c;1
UA-2017-02-21-001192-c;1
UA-2017-02-21-001193-c;1
UA-2017-02-21-001204-c;4
UA-2017-02-21-001217-c;3
UA-2017-02-21-001222-c;1
UA-2017-02-21-001243-c;1
UA-2017-02-21-001246-c;1
UA-2017-02-21-001273-c;1
UA-2017-02-21-001279-c;4
UA-2017-02-21-001304-c;3
UA-2017-02-21-001306-c;1
UA-2017-02-21-001338-c;6
UA-2017-02-21-001351-c;1
UA-2017-02-21-001353-c;1
UA-2017-02-21-001362-c;1
UA-2017-02-21-001365-c;1
UA-2017-02-21-001369-c;1
UA-2017-02-21-001373-c;87
UA-2017-02-21-001387-c;1
UA-2017-02-21-001396-c;1
UA-2017-02-21-001399-c;1
UA-2017-02-21-001403-c;1
UA-2017-02-21-001406-c;1
UA-2017-02-21-001430-c;1
UA-2017-02-21-001431-c;1
UA-2017-02-21-001442-c;1
UA-2017-02-21-001454-c;1
UA-2017-02-21-001461-c;1
UA-2017-02-21-001462-c;1
UA-2017-02-21-001466-c;1
UA-2017-02-21-001476-c;1
UA-2017-02-21-001477-c;1
UA-2017-02-21-001482-c;1
UA-2017-02-21-001488-c;4
UA-2017-02-21-001498-c;18
UA-2017-02-21-001507-c;1
UA-2017-02-21-001509-c;1
UA-2017-02-21-001511-c;1
UA-2017-02-21-001513-c;1
UA-2017-02-21-001526-c;1
UA-2017-02-21-001531-c;6
UA-2017-02-21-001541-c;2
UA-2017-02-21-001545-c;1
UA-2017-02-21-001548-c;1
UA-2017-02-21-001565-c;1
UA-2017-02-21-001578-c;1
UA-2017-02-21-001590-c;1
UA-2017-02-21-001612-c;1
UA-2017-02-21-001640-c;1
UA-2017-02-21-001642-c;1
UA-2017-02-21-001647-c;1
UA-2017-02-21-001652-c;1
UA-2017-02-21-001654-c;3
UA-2017-02-21-001658-c;2
UA-2017-02-21-001661-c;1
UA-2017-02-21-001663-c;1
UA-2017-02-21-001670-c;1
UA-2017-02-21-001676-c;1
UA-2017-02-21-001686-c;1
UA-2017-02-21-001688-c;1
UA-2017-02-21-001696-c;1
UA-2017-02-21-001708-c;2
UA-2017-02-21-001709-c;1
UA-2017-02-21-001715-c;6
UA-2017-02-21-001721-c;5
UA-2017-02-21-001724-c;1
UA-2017-02-21-001736-c;2
UA-2017-02-21-001738-c;1
UA-2017-02-21-001744-c;2
UA-2017-02-21-001757-c;1
UA-2017-02-21-001763-c;1
UA-2017-02-21-001770-c;1
UA-2017-02-21-001780-c;1
UA-2017-02-21-001784-c;1
UA-2017-02-21-001786-c;1
UA-2017-02-21-001789-c;1
UA-2017-02-21-001800-c;1
UA-2017-02-21-001805-c;1
UA-2017-02-21-001809-c;2
UA-2017-02-21-001812-c;1
UA-2017-02-21-001813-c;2
UA-2017-02-21-001836-c;2
UA-2017-02-21-001841-c;1
UA-2017-02-21-001846-c;2
UA-2017-02-21-001848-c;1
UA-2017-02-21-001852-c;1
UA-2017-02-21-001867-c;1
UA-2017-02-21-001868-c;4
UA-2017-02-21-001870-c;1
UA-2017-02-21-001884-c;1
UA-2017-02-21-001923-c;1
UA-2017-02-21-001926-c;1
UA-2017-02-21-001948-c;1
UA-2017-02-21-001960-c;6
UA-2017-02-21-001983-c;1
UA-2017-02-21-001985-c;1
UA-2017-02-21-002001-c;1
UA-2017-02-21-002005-c;1
UA-2017-02-21-002007-c;1
UA-2017-02-21-002011-c;1
UA-2017-02-21-002015-c;1
UA-2017-02-21-002016-c;2
UA-2017-02-21-002042-c;1
UA-2017-02-21-002044-c;1
UA-2017-02-21-002046-c;1
UA-2017-02-21-002053-c;1
UA-2017-02-21-002062-c;3
UA-2017-02-21-002080-c;1
UA-2017-02-21-002081-c;1
UA-2017-02-21-002090-c;1
UA-2017-02-21-002093-c;1
UA-2017-02-21-002108-c;1
UA-2017-02-21-002109-c;1
UA-2017-02-21-002116-c;1
UA-2017-02-21-002131-c;1
UA-2017-02-21-002149-c;1
UA-2017-02-21-002151-c;1
UA-2017-02-21-002187-c;1
UA-2017-02-21-002192-c;2
UA-2017-02-21-002223-c;1
UA-2017-02-21-002230-c;1
UA-2017-02-21-002241-c;1
UA-2017-02-21-002254-c;1
UA-2017-02-21-002257-c;1
UA-2017-02-21-002262-c;1
UA-2017-02-21-002265-c;1
UA-2017-02-21-002271-c;3
UA-2017-02-21-002275-c;1
UA-2017-02-21-002290-c;1
UA-2017-02-21-002296-c;2
UA-2017-02-21-002301-c;1
UA-2017-02-21-002306-c;1
UA-2017-02-21-002308-c;1
UA-2017-02-21-002341-c;1
UA-2017-02-21-002344-c;1
UA-2017-02-21-002346-c;1
UA-2017-02-21-002347-c;1
UA-2017-02-21-002373-c;1
UA-2017-02-21-002377-c;1
UA-2017-02-21-002384-c;1
UA-2017-02-21-002389-c;1
UA-2017-02-21-002395-c;2
UA-2017-02-21-002411-c;1
UA-2017-02-21-002417-c;1
UA-2017-02-21-002426-c;2
UA-2017-02-21-002433-c;1
UA-2017-02-21-002436-c;1
UA-2017-02-21-002445-c;1
UA-2017-02-21-002454-c;1
UA-2017-02-21-002474-c;1
UA-2017-02-21-002481-c;1
UA-2017-02-21-002484-c;1
UA-2017-02-21-002501-c;2
UA-2017-02-21-002509-c;6
UA-2017-02-21-002510-c;2
UA-2017-02-21-002512-c;1
UA-2017-02-21-002516-c;1
UA-2017-02-21-002521-c;1
UA-2017-02-21-002533-c;1
UA-2017-02-21-002548-c;2
UA-2017-02-21-002561-c;3
UA-2017-02-21-002587-c;1
UA-2017-02-21-002594-c;1
UA-2017-02-21-002595-c;2
UA-2017-02-21-002596-c;1
UA-2017-02-21-002598-c;1
UA-2017-02-21-002603-c;2
UA-2017-02-21-002618-c;1
UA-2017-02-21-002628-c;1
UA-2017-02-21-002635-c;1
UA-2017-02-21-002645-c;2
UA-2017-02-21-002647-c;4
UA-2017-02-21-002650-c;1
UA-2017-02-21-002675-c;1
UA-2017-02-21-002701-c;1
UA-2017-02-21-002707-c;1
UA-2017-02-21-002709-c;1
UA-2017-02-21-002724-c;1
UA-2017-02-21-002730-c;1
UA-2017-02-21-002731-c;1
UA-2017-02-21-002746-c;1
UA-2017-02-21-002771-c;1
UA-2017-02-21-002772-c;5
UA-2017-02-21-002774-c;1
UA-2017-02-21-002775-c;1
UA-2017-02-21-002776-c;3
UA-2017-02-21-002777-c;22
UA-2017-02-21-002782-c;5
UA-2017-02-21-002786-c;1
UA-2017-02-21-002788-c;1
UA-2017-02-21-002794-c;1
UA-2017-02-21-002802-c;1
UA-2017-02-21-002809-c;1
UA-2017-02-21-002819-c;1
UA-2017-02-21-002821-c;2
UA-2017-02-21-002826-c;2
UA-2017-02-21-002827-c;2
UA-2017-02-21-002834-c;1
UA-2017-02-21-002858-c;1
UA-2017-02-21-002876-c;1
UA-2017-02-21-002887-c;1
UA-2017-02-21-002901-c;1
UA-2017-02-21-002912-c;1
UA-2017-02-21-002915-c;1
UA-2017-02-21-002916-c;1
UA-2017-02-21-002922-c;1
UA-2017-02-22-000004-a;1
UA-2017-02-22-000007-b;1
UA-2017-02-22-000017-c;1
UA-2017-02-22-000023-b;8
UA-2017-02-22-000029-c;1
UA-2017-02-22-000032-c;1
UA-2017-02-22-000035-b;6
UA-2017-02-22-000042-a;1
UA-2017-02-22-000044-a;1
UA-2017-02-22-000055-b;1
UA-2017-02-22-000056-c;1
UA-2017-02-22-000057-a;1
UA-2017-02-22-000065-c;1
UA-2017-02-22-000067-c;1
UA-2017-02-22-000068-a;1
UA-2017-02-22-000069-a;1
UA-2017-02-22-000073-b;1
UA-2017-02-22-000076-a;4
UA-2017-02-22-000081-c;1
UA-2017-02-22-000082-a;1
UA-2017-02-22-000083-b;2
UA-2017-02-22-000083-c;1
UA-2017-02-22-000085-c;1
UA-2017-02-22-000092-b;1
UA-2017-02-22-000100-a;1
UA-2017-02-22-000101-a;1
UA-2017-02-22-000103-b;1
UA-2017-02-22-000108-c;1
UA-2017-02-22-000121-b;1
UA-2017-02-22-000132-b;1
UA-2017-02-22-000137-c;1
UA-2017-02-22-000143-c;1
UA-2017-02-22-000155-b;1
UA-2017-02-22-000156-a;1
UA-2017-02-22-000156-b;1
UA-2017-02-22-000171-a;1
UA-2017-02-22-000171-b;1
UA-2017-02-22-000174-b;1
UA-2017-02-22-000184-a;1
UA-2017-02-22-000185-c;1
UA-2017-02-22-000187-a;1
UA-2017-02-22-000194-b;1
UA-2017-02-22-000195-a;1
UA-2017-02-22-000197-b;1
UA-2017-02-22-000201-a;1
UA-2017-02-22-000202-a;1
UA-2017-02-22-000202-b;1
UA-2017-02-22-000206-b;3
UA-2017-02-22-000211-a;1
UA-2017-02-22-000212-c;1
UA-2017-02-22-000218-b;1
UA-2017-02-22-000221-b;1
UA-2017-02-22-000223-c;1
UA-2017-02-22-000226-b;1
UA-2017-02-22-000232-a;1
UA-2017-02-22-000236-a;1
UA-2017-02-22-000238-b;1
UA-2017-02-22-000242-a;1
UA-2017-02-22-000244-b;1
UA-2017-02-22-000245-a;2
UA-2017-02-22-000245-c;1
UA-2017-02-22-000246-a;1
UA-2017-02-22-000249-a;1
UA-2017-02-22-000251-b;1
UA-2017-02-22-000252-c;1
UA-2017-02-22-000253-a;1
UA-2017-02-22-000253-b;1
UA-2017-02-22-000255-c;1
UA-2017-02-22-000262-a;1
UA-2017-02-22-000265-a;1
UA-2017-02-22-000265-c;1
UA-2017-02-22-000268-b;1
UA-2017-02-22-000273-a;1
UA-2017-02-22-000276-a;1
UA-2017-02-22-000277-b;1
UA-2017-02-22-000279-b;1
UA-2017-02-22-000286-b;1
UA-2017-02-22-000289-b;1
UA-2017-02-22-000290-c;1
UA-2017-02-22-000298-a;1
UA-2017-02-22-000299-a;1
UA-2017-02-22-000300-a;2
UA-2017-02-22-000300-b;1
UA-2017-02-22-000305-b;1
UA-2017-02-22-000312-a;1
UA-2017-02-22-000312-b;1
UA-2017-02-22-000314-c;1
UA-2017-02-22-000318-a;1
UA-2017-02-22-000318-c;1
UA-2017-02-22-000319-b;1
UA-2017-02-22-000322-b;1
UA-2017-02-22-000325-b;1
UA-2017-02-22-000326-a;1
UA-2017-02-22-000328-b;1
UA-2017-02-22-000330-a;3
UA-2017-02-22-000332-a;3
UA-2017-02-22-000345-b;1
UA-2017-02-22-000346-b;1
UA-2017-02-22-000349-b;1
UA-2017-02-22-000350-b;1
UA-2017-02-22-000353-b;2
UA-2017-02-22-000356-a;1
UA-2017-02-22-000359-b;1
UA-2017-02-22-000360-b;1
UA-2017-02-22-000362-a;1
UA-2017-02-22-000364-a;1
UA-2017-02-22-000373-a;1
UA-2017-02-22-000374-b;1
UA-2017-02-22-000375-c;1
UA-2017-02-22-000379-b;1
UA-2017-02-22-000382-a;3
UA-2017-02-22-000389-b;1
UA-2017-02-22-000389-c;1
UA-2017-02-22-000391-c;1
UA-2017-02-22-000393-b;1
UA-2017-02-22-000396-a;2
UA-2017-02-22-000396-b;1
UA-2017-02-22-000396-c;1
UA-2017-02-22-000397-a;2
UA-2017-02-22-000401-b;1
UA-2017-02-22-000403-b;1
UA-2017-02-22-000406-b;1
UA-2017-02-22-000406-c;2
UA-2017-02-22-000408-a;1
UA-2017-02-22-000411-a;1
UA-2017-02-22-000415-b;1
UA-2017-02-22-000421-a;1
UA-2017-02-22-000421-b;1
UA-2017-02-22-000422-b;1
UA-2017-02-22-000429-a;1
UA-2017-02-22-000432-b;1
UA-2017-02-22-000437-b;1
UA-2017-02-22-000441-b;1
UA-2017-02-22-000447-a;1
UA-2017-02-22-000447-c;1
UA-2017-02-22-000449-a;1
UA-2017-02-22-000449-b;1
UA-2017-02-22-000450-c;1
UA-2017-02-22-000451-a;1
UA-2017-02-22-000452-b;5
UA-2017-02-22-000453-a;1
UA-2017-02-22-000453-c;1
UA-2017-02-22-000457-a;1
UA-2017-02-22-000457-b;1
UA-2017-02-22-000460-a;1
UA-2017-02-22-000465-a;1
UA-2017-02-22-000465-c;3
UA-2017-02-22-000466-c;2
UA-2017-02-22-000467-b;1
UA-2017-02-22-000469-b;1
UA-2017-02-22-000470-b;1
UA-2017-02-22-000475-a;1
UA-2017-02-22-000478-b;1
UA-2017-02-22-000486-a;1
UA-2017-02-22-000487-a;1
UA-2017-02-22-000492-c;1
UA-2017-02-22-000498-a;1
UA-2017-02-22-000499-b;1
UA-2017-02-22-000503-a;1
UA-2017-02-22-000508-b;1
UA-2017-02-22-000513-c;1
UA-2017-02-22-000514-b;1
UA-2017-02-22-000515-b;1
UA-2017-02-22-000515-c;1
UA-2017-02-22-000516-c;6
UA-2017-02-22-000519-a;1
UA-2017-02-22-000534-b;1
UA-2017-02-22-000535-b;1
UA-2017-02-22-000536-a;1
UA-2017-02-22-000536-b;1
UA-2017-02-22-000537-a;1
UA-2017-02-22-000540-b;1
UA-2017-02-22-000541-a;1
UA-2017-02-22-000543-a;1
UA-2017-02-22-000544-b;1
UA-2017-02-22-000547-b;1
UA-2017-02-22-000552-c;1
UA-2017-02-22-000553-b;1
UA-2017-02-22-000553-c;2
UA-2017-02-22-000558-a;1
UA-2017-02-22-000560-b;1
UA-2017-02-22-000561-b;1
UA-2017-02-22-000566-c;1
UA-2017-02-22-000571-a;1
UA-2017-02-22-000580-b;1
UA-2017-02-22-000584-b;1
UA-2017-02-22-000586-c;1
UA-2017-02-22-000589-c;1
UA-2017-02-22-000593-b;7
UA-2017-02-22-000594-a;1
UA-2017-02-22-000596-a;1
UA-2017-02-22-000599-c;2
